"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,296524,0,,0,,0,,0,,0,,0,,0,,0,,0,,86220,Cleared,0,,0,
,296667,0,,0,,0,,0,,0,,0,,0,,0,,0,,86305,Cleared,0,,0,
,296627,0,,0,,0,,0,,0,,0,,0,,0,,0,,86287,Cleared,0,,0,
,296685,0,,0,,0,,86326,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296645,0,,0,,0,,0,,0,,0,,0,,0,,0,,86300,Cleared,0,,0,
,296856,0,,0,,0,,0,,0,,0,,86405,Cleared,0,,0,,0,,0,,0,
,296839,86396,Cleared,0,,0,,86397,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,292104,0,,0,,0,,86351,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,292157,0,,0,,0,,86346,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295852,0,,0,,0,,0,,0,,0,,0,,0,,0,,86332,Cleared,0,,0,
,297017,0,,0,,0,,0,,0,,0,,86507,Cleared,0,,0,,0,,0,,0,
,297001,86496,Cleared,0,,0,,86497,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296951,86463,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297008,0,,0,,0,,86502,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296440,0,,0,,0,,86469,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296983,0,,0,,0,,86483,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295404,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,86457,Cleared,0,
,296923,0,,0,,0,,86444,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297122,0,,0,,0,,86573,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297139,0,,0,,0,,0,,0,,0,,0,,0,,0,,86591,Cleared,0,,0,
,297086,0,,0,,0,,86548,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297049,0,,0,,0,,86525,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297273,0,,0,,0,,0,,0,,0,,86672,Cleared,0,,0,,0,,0,,0,
,297255,0,,0,,0,,0,,0,,0,,86656,Cleared,0,,0,,0,,0,,0,
,297249,86647,Cleared,0,,0,,86648,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297275,0,,0,,0,,86665,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297265,0,,0,,0,,86663,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297252,0,,0,,0,,86652,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,289086,0,,0,,0,,86646,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297219,0,,0,,0,,86626,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296661,0,,0,,0,,86664,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297223,0,,0,,0,,86631,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297272,0,,0,,0,,86666,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297269,0,,0,,0,,86674,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297242,0,,0,,0,,0,,0,,0,,86642,Cleared,0,,0,,0,,0,,0,
,297233,0,,0,,0,,86636,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297324,86701,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297330,86701,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297325,86701,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297381,0,,0,,0,,0,,0,,0,,0,,0,,0,,86745,Cleared,0,,0,
,297382,0,,0,,0,,0,,0,,0,,0,,0,,0,,86745,Cleared,0,,0,
,297386,0,,0,,0,,0,,0,,0,,0,,0,,0,,86748,Cleared,0,,0,
,297388,0,,0,,0,,0,,0,,0,,0,,0,,0,,86748,Cleared,0,,0,
,295378,0,,0,,0,,0,,0,,0,,86681,Cleared,0,,0,,0,,0,,0,
,297315,86698,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297339,86707,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297319,86695,Cleared,0,,0,,86696,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297320,86699,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297368,86729,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,296997,0,,86717,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,289737,0,,0,,0,,86706,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297321,0,,0,,0,,86700,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,289743,0,,0,,0,,0,,86718,Cleared,0,,0,,0,,0,,0,,0,,0,
,297396,0,,0,,0,,86758,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295677,0,,0,,0,,86721,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297295,0,,0,,0,,0,,0,,0,,86682,Cleared,0,,0,,0,,0,,0,
,297393,0,,0,,0,,86752,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297349,0,,87444,Cleared,0,,86716,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297510,0,,0,,0,,0,,0,,0,,0,,0,,0,,86785,Cleared,0,,0,
,297512,0,,0,,0,,0,,0,,0,,0,,0,,0,,86785,Cleared,0,,0,
,297514,0,,0,,0,,0,,0,,0,,0,,0,,0,,86785,Cleared,0,,0,
,297443,0,,0,,0,,0,,0,,0,,0,,0,,0,,86778,Cleared,0,,0,
,297472,0,,0,,0,,0,,0,,0,,86793,Cleared,0,,0,,0,,0,,0,
,297507,0,,0,,0,,0,,0,,0,,86822,Cleared,0,,0,,0,,0,,0,
,297420,86767,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297481,86800,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297525,86830,Cleared,0,,0,,86831,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297424,86772,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297489,86806,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297422,86770,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297529,0,,0,,0,,0,,0,,0,,0,,0,,0,,86832,Cleared,0,,0,
,294973,0,,0,,0,,86799,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297440,0,,0,,0,,0,,0,,0,,86779,Cleared,0,,0,,0,,0,,0,
,296504,0,,0,,0,,86765,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296756,0,,0,,0,,86766,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297436,0,,0,,0,,86776,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297222,0,,0,,0,,0,,0,,0,,0,,86804,Cleared,0,,0,,0,,0,
,295673,0,,0,,0,,0,,0,,0,,0,,0,,0,,86786,Cleared,0,,0,
,297487,0,,0,,0,,86803,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297454,0,,0,,0,,86789,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297421,0,,0,,0,,86769,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297506,0,,0,,0,,86821,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297485,0,,0,,0,,86802,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297589,86856,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297590,86856,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297591,86856,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297588,86856,Cleared,0,,0,,0,,0,,0,,86857,Cleared,0,,0,,0,,0,,0,
,297626,86879,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297628,86879,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297629,86879,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297593,86858,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297598,86858,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297575,86854,Cleared,0,,0,,0,,0,,0,,86855,Cleared,0,,0,,0,,0,,0,
,297577,86854,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297656,0,,0,,0,,0,,0,,0,,0,,0,,0,,86922,Cleared,0,,0,
,297630,0,,0,,0,,86881,Cleared,0,,0,,0,,0,,0,,86880,Cleared,0,,0,
,297572,0,,0,,0,,0,,0,,0,,86853,Cleared,0,,0,,0,,0,,0,
,297567,0,,0,,0,,0,,0,,0,,86850,Cleared,0,,0,,0,,0,,0,
,297631,86882,Cleared,0,,0,,0,,0,,0,,86883,Cleared,0,,0,,0,,0,,0,
,297641,0,,0,,0,,0,,0,,0,,86898,Cleared,0,,0,,0,,0,,0,
,297647,0,,0,,0,,0,,0,,0,,86908,Cleared,0,,0,,0,,0,,0,
,297605,0,,0,,0,,86866,Cleared,0,,0,,0,,0,,0,,86865,Cleared,0,,0,
,297644,0,,0,,0,,0,,0,,0,,0,,0,,0,,86905,Cleared,0,,0,
,297556,86841,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,296437,0,,86867,Cleared,0,,0,,86868,Cleared,0,,0,,0,,0,,0,,0,,0,
,297608,86869,Cleared,0,,0,,86870,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297554,86839,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297560,86845,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297649,86912,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297643,86902,Cleared,0,,0,,86903,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297645,86906,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297655,86919,Cleared,0,,0,,86921,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297635,86887,Cleared,0,,0,,86888,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297638,86892,Cleared,0,,0,,86893,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297648,86909,Cleared,0,,0,,86910,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297659,0,,0,,0,,86874,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297617,0,,0,,0,,86876,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,294921,0,,0,,0,,0,,0,,0,,0,,0,,0,,86837,Cleared,0,,0,
,297609,0,,0,,0,,86871,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,295975,0,,0,,0,,0,,86890,Cleared,0,,0,,0,,0,,0,,0,,0,
,297640,0,,0,,0,,86896,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296116,0,,0,,0,,0,,86911,Cleared,0,,0,,0,,0,,0,,0,,0,
,297658,0,,0,,0,,0,,0,,0,,0,,0,,0,,86904,Cleared,0,,0,
,297654,0,,0,,0,,0,,0,,0,,86920,Cleared,0,,0,,0,,0,,0,
,297646,0,,0,,0,,86907,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297557,0,,0,,0,,86844,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297603,0,,0,,0,,0,,0,,0,,86863,Cleared,0,,0,,0,,0,,0,
,297738,86983,Cleared,0,,0,,0,,0,,0,,86984,Cleared,0,,0,,0,,0,,0,
,297739,86983,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297740,86983,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297701,0,,0,,0,,0,,0,,0,,0,,0,,0,,86943,Cleared,0,,0,
,297717,0,,0,,0,,0,,0,,0,,86956,Cleared,0,,0,,0,,0,,0,
,297685,0,,0,,0,,0,,0,,0,,86935,Cleared,0,,0,,0,,0,,0,
,297684,0,,0,,0,,0,,0,,0,,0,,0,,0,,86934,Cleared,0,,0,
,297729,0,,0,,0,,0,,0,,0,,0,,0,,0,,86968,Cleared,0,,0,
,297749,0,,0,,0,,0,,0,,0,,0,,0,,0,,86996,Cleared,0,,0,
,297733,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,86993,Cleared,0,
,297734,0,,0,,0,,0,,0,,0,,0,,0,,0,,86980,Cleared,0,,0,
,297705,86946,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297743,86988,Cleared,0,,0,,86989,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297714,86954,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297707,86951,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297706,86949,Cleared,0,,0,,86950,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297737,86981,Cleared,0,,0,,86982,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297732,86978,Cleared,0,,0,,86979,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297681,86930,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297730,86972,Cleared,0,,0,,86973,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297745,86990,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,296926,0,,0,,0,,86955,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,296686,0,,0,,0,,86948,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297751,0,,0,,0,,86997,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297727,0,,0,,0,,86965,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297686,0,,0,,0,,86936,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297692,0,,0,,0,,86938,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297742,0,,0,,0,,86987,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297741,0,,0,,0,,86986,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297754,0,,0,,0,,0,,0,,0,,0,,0,,0,,86998,Cleared,0,,0,
,297687,0,,0,,0,,86937,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297709,0,,0,,0,,86953,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297683,0,,0,,0,,0,,0,,0,,86933,Cleared,0,,0,,0,,0,,0,
,297726,0,,0,,0,,86964,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297704,0,,0,,0,,0,,0,,0,,86945,Cleared,0,,0,,0,,0,,0,
,295129,0,,0,,0,,0,,86926,Cleared,0,,0,,0,,0,,0,,0,,0,
,297834,87040,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297835,87040,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297836,87040,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297852,87052,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297850,87052,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297851,87052,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297847,87051,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297849,87051,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297829,87036,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297830,87036,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297815,0,,0,,0,,0,,0,,0,,0,,0,,0,,87027,Cleared,0,,0,
,297804,0,,0,,0,,0,,0,,0,,87021,Cleared,0,,0,,0,,0,,0,
,297853,0,,0,,0,,0,,0,,0,,87053,Cleared,0,,0,,0,,0,,0,
,297870,0,,0,,0,,0,,0,,0,,87070,Cleared,0,,0,,0,,0,,0,
,297808,0,,0,,0,,0,,0,,0,,87024,Cleared,0,,0,,0,,0,,0,
,297856,0,,0,,0,,0,,0,,0,,87057,Cleared,0,,0,,0,,0,,0,
,297818,87028,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297819,87030,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297866,87064,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297838,87044,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297777,87008,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297845,87048,Cleared,0,,0,,87049,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297823,87031,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297787,87015,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297869,87068,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297837,87042,Cleared,0,,0,,87043,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297872,87072,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297812,87025,Cleared,0,,0,,87026,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297865,0,,0,,0,,87063,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297880,0,,0,,0,,87081,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297765,0,,0,,0,,87001,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297770,0,,0,,0,,87004,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297771,0,,0,,0,,87005,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297778,0,,0,,0,,87012,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297859,0,,0,,0,,87058,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297790,0,,0,,0,,87016,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297893,0,,0,,0,,0,,0,,0,,0,,0,,0,,87087,Cleared,0,,0,
,297768,0,,0,,0,,87003,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297889,0,,0,,0,,87084,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297854,0,,0,,0,,0,,0,,0,,87054,Cleared,0,,0,,0,,0,,0,
,297878,0,,0,,0,,87078,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297846,0,,0,,0,,87050,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297868,0,,0,,0,,87067,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297826,0,,0,,0,,87035,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297843,0,,0,,0,,87041,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297824,0,,0,,0,,0,,0,,0,,87034,Cleared,0,,0,,0,,0,,0,
,297885,0,,0,,0,,0,,0,,0,,0,,0,,0,,87083,Cleared,0,,0,
,297833,0,,0,,0,,0,,0,,0,,0,,0,,0,,87039,Cleared,0,,0,
,297938,87103,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297932,87103,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297934,87103,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297936,87103,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297920,87095,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297922,87095,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297921,87095,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297987,87149,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297986,87149,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297949,0,,0,,0,,0,,0,,0,,0,,0,,0,,87112,Cleared,0,,0,
,297991,0,,0,,0,,0,,0,,0,,87151,Cleared,0,,0,,0,,0,,0,
,297969,87129,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297419,0,,87124,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297958,87120,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297965,87125,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297973,87135,Cleared,0,,0,,87136,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297923,87097,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,297944,0,,0,,0,,0,,0,,0,,0,,0,,0,,87109,Cleared,0,,0,
,297451,0,,0,,0,,0,,87088,Cleared,0,,0,,0,,0,,0,,0,,0,
,297978,0,,0,,0,,87143,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297980,0,,0,,0,,87145,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297943,0,,0,,0,,87108,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297940,0,,0,,0,,87105,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297926,0,,0,,0,,87100,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297919,0,,0,,0,,87096,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297912,0,,0,,0,,87093,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297227,0,,0,,0,,87131,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297970,0,,0,,0,,87132,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297982,0,,0,,0,,87146,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297968,0,,0,,0,,87128,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297959,0,,0,,0,,87122,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297962,0,,0,,0,,87123,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297916,0,,0,,0,,87094,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297913,0,,0,,0,,87092,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297942,0,,0,,0,,87107,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,297972,0,,0,,0,,0,,0,,0,,0,,0,,0,,87134,Cleared,0,,0,
,298126,87232,Cleared,0,,0,,87233,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,298127,87232,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298128,87232,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298129,87232,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298063,87182,Cleared,0,,0,,87183,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,298064,87182,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298068,87182,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298066,87182,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298120,87223,Cleared,0,,0,,87224,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,298118,87223,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298119,87223,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298117,87222,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298115,87222,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,298025,0,,0,,0,,0,,0,,0,,0,,0,,0,,87164,Cleared,0,,0,
,298131,0,,0,,0,,0,,0,,0,,0,,0,,0,,87235,Cleared,0,,0,
,298123,0,,0,,0,,0,,0,,0,,0,,0,,0,,87231,Cleared,0,,0,
,297985,0,,0,,0,,87184,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,298057,0,,0,,0,,0,,0,,0,,87184,Cleared,0,,0,,0,,0,,0,
