"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,279493,0,,0,,0,,0,,0,,0,,79868,Voided,0,,0,,0,,0,,0,
,279496,0,,0,,0,,79872,Voided,0,,0,,0,,0,,0,,79871,Cleared,0,,0,
,279504,79875,Voided,0,,0,,0,,0,,0,,79876,Voided,0,,0,,0,,0,,0,
,279508,79878,Cleared,0,,0,,79879,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279528,79896,Cleared,0,,0,,79897,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279529,0,,0,,0,,0,,0,,0,,79899,Voided,0,,0,,79898,Cleared,0,,0,
,279556,79905,Voided,0,,0,,0,,0,,0,,79906,Voided/Replaced,80053,Cleared,0,,0,,0,,0,
,278494,0,,0,,0,,79912,Voided,0,,0,,0,,0,,0,,79298,Cleared,0,,0,
,278909,0,,0,,0,,79913,Voided,0,,0,,0,,0,,0,,79553,Cleared,0,,0,
,279583,79914,Voided,0,,0,,79915,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279601,0,,0,,0,,0,,0,,0,,0,,0,,0,,79922,Voided,0,,0,
,279599,0,,0,,0,,0,,0,,0,,79928,Voided,0,,0,,0,,0,,0,
,279605,0,,0,,0,,0,,0,,0,,0,,0,,0,,79934,Voided,0,,0,
,279608,0,,0,,0,,0,,0,,0,,79937,Voided,0,,0,,0,,0,,0,
,279609,0,,0,,0,,79938,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279616,79941,Voided,0,,0,,79942,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279617,0,,0,,0,,79943,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279623,0,,0,,0,,0,,0,,0,,79947,Voided,0,,0,,0,,0,,0,
,279628,0,,0,,0,,0,,0,,0,,79952,Voided,0,,0,,0,,0,,0,
,279629,79953,Voided,0,,0,,79954,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279632,79956,Cleared,0,,0,,79957,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279688,79993,Cleared,0,,0,,79989,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279737,80004,Cleared,0,,0,,80005,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279740,80008,Cleared,0,,0,,80009,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279755,0,,0,,0,,0,,0,,0,,80017,Voided,0,,0,,0,,0,,0,
,279775,80020,Voided,0,,0,,80021,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279767,80022,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279778,80026,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279779,0,,0,,0,,80028,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279811,0,,0,,0,,80040,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279821,0,,0,,0,,80045,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279045,0,,0,,0,,80047,Voided,0,,0,,0,,0,,0,,79622,Cleared,0,,0,
,279825,0,,0,,0,,80048,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279846,80059,Cleared,0,,0,,0,,0,,0,,80060,Voided,0,,0,,0,,0,,0,
,279869,0,,0,,0,,0,,0,,0,,80070,Voided,0,,0,,0,,0,,0,
,279871,80071,Voided/No Reissue,0,,0,,80072,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279901,0,,0,,0,,80085,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279904,80086,Voided,0,,0,,80087,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279906,0,,0,,0,,80090,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279930,80104,Cleared,0,,0,,80105,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279962,80115,Voided,0,,0,,80116,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279961,0,,0,,0,,0,,0,,0,,80118,Voided,0,,0,,0,,0,,0,
,279966,0,,0,,0,,80121,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278307,0,,0,,0,,80124,Voided,0,,0,,0,,0,,0,,79178,Cleared,0,,0,
,279974,0,,0,,0,,80126,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279981,0,,0,,0,,80130,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280013,80138,Cleared,0,,0,,80141,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280012,0,,0,,0,,80142,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280021,0,,0,,0,,0,,0,,0,,80145,Voided,0,,0,,0,,0,,0,
,280030,80150,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280033,0,,0,,0,,80151,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280036,0,,0,,0,,0,,0,,0,,80152,Voided,0,,0,,0,,0,,0,
,280045,80157,Voided,0,,0,,80158,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280055,80159,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280061,0,,0,,0,,80170,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280060,0,,0,,0,,0,,0,,0,,80171,Voided,0,,0,,0,,0,,0,
,280093,0,,0,,0,,80178,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280096,80182,Voided,0,,0,,80183,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280097,0,,0,,0,,0,,0,,0,,80184,Voided,0,,0,,0,,0,,0,
,280099,0,,0,,0,,80186,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280112,0,,0,,0,,80190,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280113,0,,0,,0,,80191,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280116,0,,0,,0,,80194,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280119,0,,0,,0,,0,,0,,0,,80196,Voided,0,,0,,0,,0,,0,
,280121,0,,0,,0,,80198,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280122,0,,0,,0,,80199,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280125,0,,0,,0,,80202,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280126,80203,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280127,80204,Voided,0,,0,,80205,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280129,80207,Voided,0,,0,,80208,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280135,0,,0,,0,,80214,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,279934,0,,0,,0,,0,,0,,0,,0,,0,,0,,80108,Voided,0,,0,
,280147,0,,0,,0,,0,,0,,0,,80220,Voided,0,,0,,0,,0,,0,
,280195,80230,Voided,0,,0,,80231,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279177,0,,0,,0,,80232,Voided,0,,0,,0,,0,,0,,79867,Cleared,0,,0,
,280196,80233,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280206,0,,0,,0,,80236,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280212,0,,0,,0,,80239,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280214,80240,Cleared,0,,0,,80241,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280303,80248,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280306,80249,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280312,80251,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280333,80255,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280347,80257,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280284,80259,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280318,80261,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280329,80262,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280330,80263,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280336,80264,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280340,80266,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280343,80267,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280296,0,,0,,0,,80274,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280302,0,,0,,0,,0,,0,,0,,0,,0,,0,,80277,Voided,0,,0,
,280346,80283,Voided,0,,0,,80284,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280391,80302,Cleared,0,,0,,80303,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280392,80305,Voided,0,,0,,80306,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280450,80311,Cleared,0,,0,,80312,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280451,0,,0,,0,,0,,0,,0,,80313,Voided,0,,0,,0,,0,,0,
,280465,80328,Voided,0,,0,,80329,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280489,80332,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280470,0,,0,,0,,80337,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280520,0,,0,,0,,80361,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280632,0,,0,,0,,0,,0,,0,,80379,Voided,0,,0,,0,,0,,0,
,280641,80382,Cleared,0,,0,,80383,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280643,80385,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280644,0,,0,,0,,80388,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280648,80389,Voided,0,,0,,80390,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280650,80391,Voided,0,,0,,80392,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280652,0,,0,,0,,80394,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280654,0,,0,,0,,0,,0,,0,,80395,Voided,0,,0,,0,,0,,0,
,280732,80409,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280733,0,,0,,0,,80411,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280755,80416,Cleared,0,,0,,80417,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280757,80419,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279911,0,,0,,0,,0,,0,,0,,80420,Voided,0,,0,,80095,Cleared,0,,0,
,280765,80422,Cleared,0,,0,,80423,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,277917,0,,0,,0,,80427,Voided,0,,0,,0,,0,,0,,78928,Cleared,0,,0,
,280767,80428,Cleared,0,,0,,80429,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,278867,0,,0,,0,,80436,Voided,0,,0,,0,,0,,0,,79516,Cleared,0,,0,
,280780,0,,0,,0,,80439,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280781,0,,0,,0,,80440,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280945,80451,Cleared,0,,0,,0,,0,,0,,80452,Voided,0,,0,,0,,0,,0,
,280947,80454,Voided,0,,0,,80455,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280952,0,,0,,0,,80462,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280951,80463,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280751,80401,Cleared,0,,0,,80466,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,280787,0,,0,,0,,80477,Voided,0,,0,,0,,0,,0,,71444156,Cleared,0,,0,
,280963,0,,0,,0,,80479,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,281091,80496,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,281089,0,,0,,0,,80497,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,281097,0,,0,,0,,80499,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,281102,80501,Cleared,0,,0,,80502,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,281103,80503,Voided,0,,0,,80504,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,281129,0,,0,,0,,0,,0,,0,,80514,Voided,0,,0,,0,,0,,0,
,281131,0,,0,,0,,80522,Voided,0,,0,,0,,0,,0,,0,,0,,0,
