"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,269452,73543,Voided,0,,0,,73544,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,269457,0,,0,,0,,0,,0,,0,,73551,Voided,0,,0,,0,,0,,0,
,269458,0,,0,,0,,73552,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269461,0,,0,,0,,73555,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269464,0,,0,,0,,73558,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269610,0,,0,,0,,73598,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269616,0,,0,,0,,73600,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269625,0,,0,,0,,73611,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269643,0,,0,,0,,73614,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,268715,0,,0,,0,,73615,Voided,0,,0,,0,,0,,0,,73146,Cleared,0,,0,
,269664,73625,Voided,0,,0,,0,,0,,0,,73626,Cleared,0,,0,,0,,0,,0,
,269668,0,,0,,0,,0,,0,,0,,73627,Voided,0,,0,,0,,0,,0,
,269672,73629,Voided,0,,0,,73630,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,268866,0,,0,,0,,0,,0,,0,,73631,Voided,0,,0,,73196,Cleared,0,,0,
,269677,0,,0,,0,,73634,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269680,0,,0,,0,,73636,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269683,0,,0,,0,,73637,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269691,0,,0,,0,,0,,0,,0,,73643,Voided,0,,0,,0,,0,,0,
,269697,0,,0,,0,,0,,0,,0,,73647,Voided,0,,0,,0,,0,,0,
,269705,0,,0,,0,,73655,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269714,0,,0,,0,,0,,0,,0,,73663,Voided,0,,0,,0,,0,,0,
,269719,0,,0,,0,,73672,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269725,73673,Cleared,0,,0,,73674,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269724,0,,0,,0,,0,,0,,0,,73675,Voided,0,,0,,0,,0,,0,
,269744,0,,0,,0,,73683,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269747,73686,Voided,0,,0,,73687,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,269750,0,,0,,0,,0,,0,,0,,73690,Voided,0,,0,,0,,0,,0,
,269753,73691,Voided,0,,0,,73692,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,269760,73696,Cleared,0,,0,,73697,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269762,0,,0,,0,,0,,0,,0,,73700,Voided,0,,0,,73699,Cleared,0,,0,
,269768,73701,Voided,0,,0,,73702,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,269778,73709,Cleared,0,,0,,73710,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269784,73712,Voided,0,,0,,73713,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269787,73716,Voided,0,,0,,0,,0,,0,,73717,Cleared,0,,0,,0,,0,,0,
,269792,0,,0,,0,,73720,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269806,0,,0,,0,,0,,0,,0,,73724,Voided,0,,0,,72875,Cleared,0,,0,
,269928,0,,0,,0,,0,,0,,0,,73775,Voided,0,,0,,73773,Cleared,0,,0,
,269944,0,,0,,0,,73779,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269936,0,,0,,0,,0,,0,,0,,73780,Voided,0,,0,,0,,0,,0,
,269952,0,,0,,0,,73789,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269976,73799,Voided,0,,0,,73800,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,269969,73803,Cleared,0,,0,,73804,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269894,0,,0,,0,,0,,0,,0,,0,,0,,0,,73805,Voided,0,,0,
,270009,0,,0,,0,,73819,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270013,73822,Voided,0,,0,,0,,0,,0,,73823,Cleared,0,,0,,0,,0,,0,
,270024,73829,Cleared,0,,0,,73830,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270031,73835,Voided,0,,0,,73836,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270037,73843,Cleared,0,,0,,73844,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270076,0,,0,,0,,73857,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270083,73860,Cleared,0,,0,,0,,0,,0,,73861,Voided,0,,0,,0,,0,,0,
,270085,73860,Cleared,0,,0,,73862,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270109,73880,Voided,0,,0,,0,,0,,0,,73881,Voided,0,,0,,0,,0,,0,
,270122,0,,0,,0,,0,,0,,0,,73892,Voided,0,,0,,0,,0,,0,
,270178,0,,0,,0,,73901,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270226,73924,Cleared,0,,0,,73925,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270243,0,,0,,0,,73944,Cleared,0,,0,,0,,0,,0,,73945,Voided,0,,0,
,270254,0,,0,,0,,0,,0,,0,,73957,Voided,0,,0,,0,,0,,0,
,270260,0,,0,,0,,0,,0,,0,,73959,Voided,0,,0,,0,,0,,0,
,270265,73965,Voided,0,,0,,73966,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270268,73968,Cleared,0,,0,,73969,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270267,73971,Cleared,0,,0,,73972,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270274,0,,0,,0,,73974,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270316,0,,0,,0,,73983,Voided/Reissued,0,,0,,0,,0,,0,,73984,Voided,0,,0,
,270346,73994,Voided,0,,0,,73995,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,270338,73997,Cleared,0,,0,,73998,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270350,0,,0,,0,,0,,0,,0,,74003,Voided,0,,0,,0,,0,,0,
,270357,0,,0,,0,,74006,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270356,74010,Voided,0,,0,,74011,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,270361,0,,0,,0,,0,,0,,0,,74014,Voided,0,,0,,74013,Cleared,0,,0,
,270382,0,,0,,0,,74028,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270388,0,,0,,0,,74033,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270381,0,,0,,0,,0,,0,,0,,74035,Voided,0,,0,,0,,0,,0,
,270386,0,,0,,0,,0,,0,,0,,74039,Voided,0,,0,,0,,0,,0,
,270389,0,,0,,0,,74040,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270394,0,,0,,0,,74045,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270405,0,,0,,0,,75352,Cleared,0,,0,,0,,0,,0,,74050,Voided,0,,0,
,270446,74066,Voided,0,,0,,74067,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270446,74066,Voided,0,,0,,74067,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270458,0,,0,,0,,74076,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270468,74089,Voided,0,,0,,0,,0,,0,,74090,Cleared,0,,0,,0,,0,,0,
,270470,0,,0,,0,,74094,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270480,74101,Cleared,0,,0,,0,,0,,0,,74102,Voided,0,,0,,0,,0,,0,
,270481,0,,0,,0,,74106,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270492,74113,Voided,0,,0,,74114,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270495,0,,0,,0,,74117,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270498,74124,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,270533,74141,Voided,0,,0,,74142,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270546,0,,0,,0,,0,,0,,0,,74147,Voided,0,,0,,0,,0,,0,
,270555,74156,Cleared,0,,0,,74157,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270557,0,,0,,0,,74160,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270570,74168,Voided,0,,0,,74169,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270569,0,,0,,0,,74170,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270567,0,,0,,0,,74171,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270588,74179,Voided,0,,0,,74180,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270600,0,,0,,0,,74181,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270579,0,,0,,0,,74186,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270609,74195,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,270670,0,,0,,0,,74209,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270674,74213,Voided,0,,0,,74214,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,270688,0,,0,,0,,74221,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270692,74223,Voided,0,,0,,74224,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270713,0,,0,,0,,74224,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270697,0,,0,,0,,74228,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270704,74231,Cleared,0,,0,,74232,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270705,74234,Voided,0,,0,,74235,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270712,74241,Voided,0,,0,,0,,0,,0,,74242,Cleared,0,,0,,0,,0,,0,
,270724,0,,0,,0,,74258,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270732,0,,0,,0,,74268,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270777,74292,Cleared,0,,0,,0,,0,,0,,74293,Voided,0,,0,,0,,0,,0,
,270794,74305,Voided,0,,0,,0,,0,,0,,74306,Voided,0,,0,,0,,0,,0,
,270796,74308,Cleared,0,,0,,0,,0,,0,,74307,Voided,0,,0,,0,,0,,0,
,270805,0,,0,,0,,74312,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270808,74315,Voided,0,,0,,74316,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,270815,74317,Voided,0,,0,,74318,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270816,74320,Voided,0,,0,,74321,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270818,74322,Voided,0,,0,,74323,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270833,74329,Cleared,0,,0,,74330,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270835,0,,0,,0,,74332,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270843,0,,0,,0,,74336,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270848,74340,Cleared,0,,0,,74341,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270849,74342,Voided,0,,0,,74343,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,269379,0,,0,,0,,0,,0,,0,,74349,Voided,0,,0,,73495,Cleared,0,,0,
,269742,74354,Voided,0,,0,,73682,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,270871,0,,0,,0,,74356,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270883,0,,0,,0,,74361,Voided,0,,0,,0,,0,,0,,74360,Cleared,0,,0,
,270899,74376,Voided,0,,0,,74377,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270216,0,,0,,0,,0,,0,,0,,74379,Voided,0,,0,,73921,Cleared,0,,0,
,269456,0,,0,,0,,74382,Voided,0,,0,,0,,0,,0,,73550,Cleared,0,,0,
,270908,74383,Voided,0,,0,,0,,0,,0,,74384,Voided,0,,0,,0,,0,,0,
,270909,0,,0,,0,,0,,0,,0,,0,,0,,0,,74385,Voided,0,,0,
,270049,0,,0,,0,,74389,Voided,0,,0,,0,,0,,0,,73845,Cleared,0,,0,
,270051,0,,0,,0,,74390,Voided,0,,0,,0,,0,,0,,73846,Cleared,0,,0,
,270920,0,,0,,0,,74398,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270925,74402,Cleared,0,,0,,74403,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270946,74413,Voided,0,,0,,74414,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,270962,74422,Cleared,0,,0,,74423,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270967,74429,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,270990,0,,0,,0,,74441,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271000,0,,0,,0,,74447,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271009,74452,Cleared,0,,0,,74453,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271027,0,,0,,0,,74460,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271028,0,,0,,0,,74461,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271030,0,,0,,0,,74462,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271031,0,,0,,0,,0,,0,,0,,74465,Voided,0,,0,,74464,Cleared,0,,0,
,271045,74482,Voided,0,,0,,0,,0,,0,,74483,Cleared,0,,0,,0,,0,,0,
,271071,0,,0,,0,,74489,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,268869,0,,0,,0,,74508,Voided,0,,0,,0,,0,,0,,73200,Voided/No Reissue,0,,0,
,269316,0,,0,,0,,74510,Voided,0,,0,,0,,0,,0,,73460,Cleared,0,,0,
,271097,0,,0,,0,,0,,0,,0,,74511,Voided,0,,0,,0,,0,,0,
,271098,0,,0,,0,,74512,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271122,0,,0,,0,,74522,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271145,74533,Voided,0,,0,,74534,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271155,0,,0,,0,,74542,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271158,74550,Voided,0,,0,,74551,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271159,0,,0,,0,,0,,0,,0,,74552,Voided,0,,0,,0,,0,,0,
,271170,74564,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,271235,74606,Voided,0,,0,,74607,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271252,74614,Cleared,0,,0,,74615,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271249,0,,0,,0,,74616,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271256,0,,0,,0,,74621,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271260,0,,0,,0,,74624,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,270450,0,,0,,0,,74636,Voided,0,,0,,0,,0,,0,,74070,Cleared,0,,0,
,270564,0,,0,,0,,0,,0,,0,,74639,Voided,0,,0,,74166,Cleared,0,,0,
,271276,0,,0,,0,,74640,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271282,74642,Voided,0,,0,,74643,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271279,74647,Voided,0,,0,,0,,0,,0,,74648,Voided,0,,0,,0,,0,,0,
,271283,74649,Voided,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,271286,74652,Voided,0,,0,,0,,0,,0,,74653,Voided,0,,0,,0,,0,,0,
,271287,0,,0,,0,,74657,Cleared,0,,0,,0,,0,,0,,74656,Voided,0,,0,
,271288,74658,Cleared,0,,0,,74659,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271289,0,,0,,0,,74661,Voided,0,,0,,0,,0,,0,,74682,Cleared,0,,0,
,271291,0,,0,,0,,74663,Voided,0,,0,,0,,0,,0,,74662,Cleared,0,,0,
,271292,74667,Voided,0,,0,,74668,,0,,0,,0,,0,,0,,0,,0,,0,
,271294,74669,Cleared,0,,0,,74670,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271295,74671,Voided,0,,0,,74672,Voided,0,,0,,0,,0,,0,,0,,0,,0,
,271297,0,,0,,0,,0,,0,,0,,74675,Voided,0,,0,,0,,0,,0,
