"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,274199,0,,0,,0,,76427,Cleared,0,,0,,0,,0,,0,,76426,Cleared,0,,0,
,274193,0,,0,,0,,76419,Cleared,0,,0,,0,,0,,0,,76420,Cleared,0,,0,
,274194,0,,0,,0,,77662,,0,,0,,0,,0,,0,,76421,Cleared,0,,0,
,274355,0,,0,,0,,76538,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,274365,76544,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274442,0,,0,,0,,77954,,0,,0,,0,,0,,0,,76589,Cleared,0,,0,
,274493,76630,Voided/Replaced,0,,0,,76631,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,
,274589,0,,0,,0,,76697,Voided/Replaced,0,,0,,0,,0,,0,,0,,0,,0,
,274680,0,,0,,0,,76772,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274686,0,,0,,0,,0,,0,,0,,0,,0,,0,,76777,Cleared,0,,0,
,274687,0,,0,,0,,77426,Voided/Replaced,0,,0,,0,,0,,0,,76777,Cleared,0,,0,
,274691,0,,0,,0,,76778,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,
,274743,76804,Voided/No Reissue,0,,0,,76805,Voided/No Reissue,0,,0,,0,,0,,0,,0,,0,,0,
,267288,0,,0,,0,,73282,Cleared,0,,0,,0,,0,,0,,72224,Cleared,0,,0,
,269516,0,,0,,0,,75129,Cleared,0,,0,,0,,0,,0,,74071,Voided,0,,0,
,270883,0,,0,,0,,74361,Voided,0,,0,,0,,0,,0,,74360,Cleared,0,,0,
,271889,0,,0,,0,,0,,0,,0,,75006,Cleared,0,,0,,75007,Cleared,0,,0,
,271913,0,,0,,0,,75683,Cleared,0,,0,,0,,0,,0,,74991,Cleared,0,,0,
,273535,0,,0,,0,,0,,0,,0,,0,,0,,0,,76002,Cleared,0,,0,
,273590,0,,0,,0,,0,,0,,0,,0,,0,,0,,76032,Cleared,0,,0,
,273792,0,,0,,0,,76142,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273875,0,,0,,0,,77077,Cleared,0,,0,,0,,0,,0,,76165,Cleared,0,,0,
,273880,76212,Cleared,0,,0,,0,,0,,0,,76213,Voided,0,,0,,0,,0,,0,
,273907,76242,*,0,,0,,76243,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273931,0,,0,,0,,76253,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273941,76256,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273943,0,,0,,0,,76258,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273944,0,,0,,0,,76259,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273947,0,,0,,0,,76260,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273948,0,,0,,0,,0,,0,,0,,76261,Cleared,0,,0,,0,,0,,0,
,273945,0,,0,,0,,76262,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273592,0,,0,,0,,76263,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273950,76264,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273959,0,,0,,0,,76270,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273963,0,,0,,0,,0,,0,,0,,0,,0,,0,,76271,Cleared,0,,0,
,273970,0,,0,,0,,76277,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273973,0,,0,,0,,0,,0,,0,,76280,Cleared,0,,0,,0,,0,,0,
,273975,76281,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273979,0,,0,,0,,0,,0,,0,,0,,0,,0,,76283,Cleared,0,,0,
,273983,76284,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273988,0,,0,,0,,76873,Cleared,0,,0,,0,,0,,0,,76286,Cleared,0,,0,
,273985,76287,Cleared,0,,0,,76288,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273992,0,,0,,0,,76295,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274000,76301,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273999,0,,0,,0,,76303,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274002,0,,0,,0,,76304,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274004,0,,0,,0,,76305,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274006,0,,0,,0,,76308,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274009,0,,0,,0,,0,,0,,0,,0,,0,,0,,76312,Cleared,0,,0,
,274041,0,,0,,0,,76314,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274042,0,,0,,0,,0,,0,,0,,76315,Cleared,0,,0,,0,,0,,0,
,273458,0,,0,,0,,0,,0,,0,,76317,Cleared,0,,0,,75947,Cleared,0,,0,
,274053,0,,0,,0,,0,,0,,0,,0,,0,,0,,76319,Cleared,0,,0,
,274060,0,,0,,0,,0,,0,,0,,76323,Cleared,0,,0,,0,,0,,0,
,274062,76324,Cleared,0,,0,,76325,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274067,76327,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274074,0,,0,,0,,76329,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274076,76330,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274080,0,,0,,0,,0,,0,,0,,76333,Cleared,0,,0,,0,,0,,0,
,274082,0,,0,,0,,76334,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274081,0,,0,,0,,0,,0,,0,,76336,Cleared,0,,0,,0,,0,,0,
,274083,76337,Cleared,0,,0,,76338,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273475,0,,0,,0,,0,,0,,0,,76340,Cleared,0,,0,,75957,Cleared,0,,0,
,274090,0,,0,,0,,76342,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274100,76348,Cleared,0,,0,,0,,0,,0,,76349,Cleared,0,,0,,0,,0,,0,
,274098,0,,0,,0,,0,,0,,0,,76350,Cleared,0,,0,,0,,0,,0,
,274097,0,,0,,0,,76351,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274106,76352,Cleared,0,,0,,77365,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274095,76360,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274117,76361,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273658,0,,0,,0,,76364,Cleared,0,,0,,0,,0,,0,,76065,Cleared,0,,0,
,274126,0,,0,,0,,0,,0,,0,,0,,0,,0,,76365,Cleared,0,,0,
,274118,76366,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274121,0,,0,,0,,76367,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274130,0,,0,,0,,76373,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274132,0,,0,,0,,76374,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274135,0,,0,,0,,76376,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274136,76380,Cleared,0,,0,,76381,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,205671,0,,0,,0,,76383,Cleared,0,,0,,0,,0,,0,,76382,Cleared,0,,0,
,274139,76387,Voided,0,,0,,76385,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274140,76625,Cleared,0,,0,,76386,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274143,0,,0,,0,,0,,0,,0,,76390,Cleared,0,,0,,76389,Cleared,0,,0,
,274145,76391,Cleared,0,,0,,76392,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274147,76393,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274156,0,,0,,0,,76394,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274163,76397,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274171,76399,Cleared,0,,0,,0,,0,,0,,76400,Cleared,0,,0,,0,,0,,0,
,274170,0,,0,,0,,76402,Voided,0,,0,,0,,0,,0,,76401,Cleared,0,,0,
,274174,76403,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274175,0,,0,,0,,76404,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274176,76405,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274177,0,,0,,0,,76408,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274179,76409,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274182,76411,Cleared,0,,0,,76412,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274189,0,,0,,0,,0,,0,,0,,0,,0,,0,,76417,Cleared,0,,0,
,274192,0,,0,,0,,0,,0,,0,,0,,0,,0,,76418,Cleared,0,,0,
,274195,0,,0,,0,,76423,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274200,76428,Cleared,0,,0,,76429,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274204,76430,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274203,76431,Cleared,0,,0,,76432,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274220,76436,Cleared,0,,0,,76437,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274211,0,,0,,0,,0,,0,,0,,76438,Cleared,0,,0,,0,,0,,0,
,274213,76439,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274222,0,,0,,0,,0,,0,,0,,0,,0,,0,,76447,Cleared,0,,0,
,274225,0,,0,,0,,0,,0,,0,,0,,0,,0,,76449,Cleared,0,,0,
,274224,0,,0,,0,,76452,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274235,76456,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274255,0,,0,,0,,0,,0,,0,,0,,0,,0,,76459,Cleared,0,,0,
,274238,0,,0,,0,,76460,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274239,0,,0,,0,,0,,0,,0,,76461,Cleared,0,,0,,0,,0,,0,
,274240,0,,0,,0,,76462,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274242,76463,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274241,0,,0,,0,,76465,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274243,0,,0,,0,,76466,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274244,0,,0,,0,,76468,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274245,76470,Cleared,0,,0,,76471,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273512,0,,0,,0,,76473,Cleared,0,,0,,0,,0,,0,,75977,Cleared,0,,0,
,274252,76474,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274259,76474,Cleared,0,,0,,76475,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274250,0,,0,,0,,0,,0,,0,,76476,Cleared,0,,0,,0,,0,,0,
,274299,76483,Cleared,0,,0,,76484,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274309,0,,0,,0,,76495,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274311,0,,0,,0,,76496,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274315,0,,0,,0,,76499,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274317,76500,Cleared,0,,0,,76501,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274322,0,,0,,0,,76503,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274320,0,,0,,0,,76505,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274329,0,,0,,0,,76511,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274330,0,,0,,0,,76512,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274331,0,,0,,0,,76513,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274334,76516,Cleared,0,,0,,76517,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274333,0,,0,,0,,0,,0,,0,,0,,0,,0,,76518,Cleared,0,,0,
,274337,76519,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274336,0,,0,,0,,76520,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274343,0,,0,,0,,76522,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274342,76523,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274345,0,,0,,0,,0,,0,,0,,76527,Cleared,0,,0,,0,,0,,0,
,274346,0,,0,,0,,76528,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274348,0,,0,,0,,76530,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274350,0,,0,,0,,76531,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274352,0,,0,,0,,76534,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274353,0,,0,,0,,76536,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274354,0,,0,,0,,0,,0,,0,,76537,Cleared,0,,0,,0,,0,,0,
,274356,0,,0,,0,,76539,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274223,0,,0,,0,,76541,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274361,76542,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274369,0,,0,,0,,76547,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274372,76548,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,275529,0,,0,,0,,77359,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273650,0,,0,,0,,76549,Cleared,0,,0,,0,,0,,0,,76062,Cleared,0,,0,
,273214,0,,0,,0,,76550,Cleared,0,,0,,0,,0,,0,,75813,Cleared,0,,0,
,274380,76551,Cleared,0,,0,,76552,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274389,0,,0,,0,,0,,0,,0,,76555,Cleared,0,,0,,0,,0,,0,
,274392,76557,Cleared,0,,0,,76558,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274399,0,,0,,0,,76561,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274402,0,,0,,0,,76564,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274404,0,,0,,0,,76566,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274405,0,,0,,0,,76567,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274424,0,,0,,0,,76576,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273150,0,,0,,0,,76578,Cleared,0,,0,,0,,0,,0,,75772,Cleared,0,,0,
,274428,0,,0,,0,,0,,0,,0,,0,,0,,0,,76579,Cleared,0,,0,
,274430,76581,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274432,0,,0,,0,,0,,0,,0,,76582,Cleared,0,,0,,0,,0,,0,
,274437,76584,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274438,0,,0,,0,,76585,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274440,0,,0,,0,,76587,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,272480,0,,0,,0,,76588,Cleared,0,,0,,0,,0,,0,,75355,Cleared,0,,0,
,273261,0,,0,,0,,76592,Cleared,0,,0,,0,,0,,0,,75831,Cleared,0,,0,
,274448,0,,0,,0,,0,,0,,0,,76595,Cleared,0,,0,,0,,0,,0,
,274450,0,,0,,0,,76596,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274455,0,,0,,0,,0,,0,,0,,76601,Cleared,0,,0,,0,,0,,0,
,274457,0,,0,,0,,76602,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274458,76604,Cleared,0,,0,,0,,0,,0,,76605,Cleared,0,,0,,0,,0,,0,
,274467,0,,0,,0,,76610,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274474,0,,0,,0,,0,,0,,0,,76613,Cleared,0,,0,,0,,0,,0,
,274478,76615,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274482,0,,0,,0,,76620,Cleared,0,,0,,0,,0,,0,,76619,Cleared,0,,0,
,274483,0,,0,,0,,76621,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274476,76626,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274489,0,,0,,0,,76627,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274492,76638,Cleared,0,,0,,0,,0,,0,,76639,Cleared,0,,0,,0,,0,,0,
,274499,76642,Cleared,0,,0,,76643,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274500,76644,Cleared,0,,0,,76645,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274501,0,,0,,0,,0,,0,,0,,76647,Cleared,0,,0,,76646,Cleared,0,,0,
,274549,0,,0,,0,,0,,0,,0,,0,,0,,0,,76648,Cleared,0,,0,
,274545,0,,0,,0,,0,,0,,0,,77985,Cleared,0,,0,,76650,Cleared,0,,0,
,274540,76654,Cleared,0,,0,,76655,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274544,0,,0,,0,,76656,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274541,0,,0,,0,,76657,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274543,0,,0,,0,,76659,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274548,0,,0,,0,,76661,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274550,0,,0,,0,,76662,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274554,76665,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274552,0,,0,,0,,76667,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274562,76698,Cleared,0,,0,,0,,0,,0,,76679,Cleared,0,,0,,0,,0,,0,
,274568,76681,Cleared,0,,0,,76682,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274572,0,,0,,0,,76687,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274576,76688,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274574,0,,0,,0,,0,,0,,0,,0,,0,,0,,76690,Cleared,0,,0,
,274577,0,,0,,0,,77390,Cleared,0,,0,,0,,0,,0,,76691,Cleared,0,,0,
,274583,0,,0,,0,,76693,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274584,0,,0,,0,,76694,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274593,76699,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274595,0,,0,,0,,76700,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274597,76701,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,273743,0,,0,,0,,76703,Cleared,0,,0,,0,,0,,0,,76102,*,0,,0,
,274605,76704,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274989,0,,0,,0,,76997,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,271366,74731,Cleared,0,,0,,76708,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274619,76712,Cleared,0,,0,,76713,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274624,76716,Cleared,0,,0,,76717,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274626,76718,Cleared,0,,0,,77003,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,273470,0,,0,,0,,76725,Cleared,0,,0,,0,,0,,0,,75955,Cleared,0,,0,
,274632,0,,0,,0,,0,,0,,0,,0,,0,,0,,76726,Cleared,0,,0,
,274631,0,,0,,0,,76727,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274633,76728,Cleared,0,,0,,76729,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274634,0,,0,,0,,76732,Cleared,0,,0,,0,,0,,0,,46731,Stale Check,0,,0,
,274640,76733,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274643,0,,0,,0,,76734,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274642,76735,Cleared,0,,0,,76736,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274644,76737,Cleared,0,,0,,76738,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274647,0,,0,,0,,76739,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274651,76744,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274652,0,,0,,0,,0,,0,,0,,0,,0,,0,,76746,Cleared,0,,0,
,274653,0,,0,,0,,76747,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274655,0,,0,,0,,0,,0,,0,,0,,0,,0,,76749,Cleared,0,,0,
,274662,0,,0,,0,,0,,0,,0,,0,,0,,0,,76754,Voided,0,,0,
,274666,0,,0,,0,,76756,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274669,0,,0,,0,,76758,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274670,76759,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274671,0,,0,,0,,77419,Cleared,0,,0,,0,,0,,0,,76760,Cleared,0,,0,
,274672,76763,Cleared,0,,0,,76764,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274674,0,,0,,0,,76765,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274676,0,,0,,0,,76768,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274679,76771,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,274682,0,,0,,0,,76774,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274683,0,,0,,0,,76775,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274695,0,,0,,0,,76780,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,272993,0,,0,,0,,76781,Cleared,0,,0,,0,,0,,0,,75665,Cleared,0,,0,
,274704,76784,Cleared,0,,0,,0,,0,,0,,76785,Cleared,0,,0,,0,,0,,0,
,274710,0,,0,,0,,76788,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274713,0,,0,,0,,0,,0,,0,,76790,Cleared,0,,0,,0,,0,,0,
,274708,0,,0,,0,,76791,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274717,0,,0,,0,,76792,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,274724,76796,Cleared,0,,0,,76797,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
